Date,response
6/8/2018,601.6007
6/9/2018,599.9312
6/10/2018,526.8591
6/11/2018,528.5928
6/12/2018,494.2594
6/13/2018,474.9466
6/14/2018,519.0773
6/15/2018,493.1053
6/16/2018,498.4724
6/17/2018,497.9114
6/18/2018,518.4354
6/19/2018,536.1481
6/20/2018,535.504
6/21/2018,525.8027
6/22/2018,464.8921
6/23/2018,473.9866
6/24/2018,456.2373
6/25/2018,460.0424
6/26/2018,434.0054
6/27/2018,435.9988
6/28/2018,424.1503
6/29/2018,430.4949
6/30/2018,452.2106
7/1/2018,452.4918
7/2/2018,474.9078
7/3/2018,463.6172
7/4/2018,468.6962
7/5/2018,467.7621
7/6/2018,468.8738
7/7/2018,480.385
7/8/2018,487.3115
7/9/2018,474.057
7/10/2018,434.4911
7/11/2018,445.1506
7/12/2018,427.3473
7/13/2018,431.6448
7/14/2018,433.871
7/15/2018,449.1827
7/16/2018,476.2308
7/17/2018,500.8766
7/18/2018,477.9577
7/19/2018,467.1295
7/20/2018,448.9554
7/21/2018,461.6453
7/22/2018,457.7434
7/23/2018,450.856
7/24/2018,474.0715
7/25/2018,472.3728
7/26/2018,463.8611
7/27/2018,469.587
7/28/2018,467.2257
7/29/2018,466.7248
7/30/2018,456.333
7/31/2018,432.645
8/1/2018,419.3569
8/2/2018,411.7744
8/3/2018,417.7375
8/4/2018,406.8732
8/5/2018,409.0752
8/6/2018,405.6159
8/7/2018,379.2505
8/8/2018,355.3959
8/9/2018,365.1417
8/10/2018,333.8518
8/11/2018,321.6613
8/12/2018,319.7654
8/13/2018,285.591
8/14/2018,276.4471
8/15/2018,282.6918
8/16/2018,287.5972
8/17/2018,316.2142
8/18/2018,295.3284
8/19/2018,301.3678
8/20/2018,275.3554
8/21/2018,282.479
8/22/2018,272.1036
8/23/2018,278.1656
8/24/2018,283.7941
8/25/2018,280.3735
8/26/2018,276.0377
8/27/2018,287.1692
8/28/2018,297.8041
8/29/2018,290.3514
8/30/2018,285.5835
8/31/2018,283.7808
9/1/2018,297.0942
9/2/2018,296.9254
9/3/2018,289.1999
9/4/2018,285.5242
9/5/2018,228.6578
9/6/2018,229.3556
9/7/2018,216.1472
9/8/2018,197.6993
9/9/2018,196.2532
9/10/2018,196.8357
9/11/2018,184.4252
9/12/2018,183.1771
9/13/2018,211.7273
9/14/2018,211.5374
9/15/2018,223.1842
9/16/2018,220.2642
9/17/2018,197.0657
9/18/2018,210.1911
9/19/2018,209.6286
9/20/2018,224.233
9/21/2018,247.5882
9/22/2018,240.498
9/23/2018,244.683
9/24/2018,228.4721
9/25/2018,218.5008
9/26/2018,215.6043
9/27/2018,228.5666
9/28/2018,222.3291
9/29/2018,231.7541
9/30/2018,232.4222
10/1/2018,231.1403
10/2/2018,226.0552
10/3/2018,220.3433
10/4/2018,222.0209
10/5/2018,227.7932
10/6/2018,225.0167
10/7/2018,225.7413
10/8/2018,229.3825
10/9/2018,228.0103
10/10/2018,226.0655
10/11/2018,191.9354
10/12/2018,197.3395
10/13/2018,200.9423
10/14/2018,196.3409
10/15/2018,209.1536
10/16/2018,208.3206
10/17/2018,206.2636
10/18/2018,202.7639
10/19/2018,202.9409
10/20/2018,204.2003
10/21/2018,203.9402
10/22/2018,202.7619
10/23/2018,201.2757
10/24/2018,200.0848
10/25/2018,200.3098
10/26/2018,201.2526
10/27/2018,201.5264
10/28/2018,202.0383
10/29/2018,194.0683
10/30/2018,195.7519
10/31/2018,196.4412
